id,size,color,source,target
"Буй, Хіен",0,#E59247,1990 - 2000,Argentina
"Ван, Конг",0,#E59247,Argentina,Spanish
"Гюї, Кан",0,#E59247,Spanish,"Касерес, Херман"
"До, Тю",0,#E59247,1990 - 2000,Argentina
"Дуон, Ту Хуон",0,#E59247,Argentina,Spanish
"Зионг, Хионг Лі",0,#E59247,Spanish,"Касона, Алехандро"
"І, Ньї",0,#E59247,1990 - 2000,Argentina
"Лам, Донг",0,#E59247,Argentina,Spanish
"Лам, Тхі Мі За",0,#E59247,Spanish,"Кордова Ітурбуру, Каєтано"
"Ле, Тхі Май",0,#E59247,1990 - 2000,Argentina
"Нгуєн, Ван Бонг",0,#E59247,Argentina,Spanish
"Нгуєн, Дінь Тьєу",0,#E59247,Spanish,"Кортасар, Хуліо"
"Нгуєн, Зуан Шань",0,#E59247,1980 - 1990,Argentina
"Нгуєн, Зуй",0,#E59247,Argentina,Spanish
"Нгуєн, Мі",0,#E59247,Spanish,"Кортасар, Хуліо"
"Нгуєн(Нгуен), Тхі Кам Тхань",0,#E59247,1980 - 1990,Argentina
"Нгуєн, Хонг",0,#E59247,Argentina,Spanish
"Нгуєн, Шанг",0,#E59247,Spanish,"Кортасар, Хуліо"
"Суан, Зієу",0,#E59247,1980 - 1990,Argentina
"Тан, Ча",0,#E59247,Argentina,Spanish
"Те, Хань",0,#E59247,Spanish,"Кортасар, Хуліо"
"То, Хну",0,#E59247,1980 - 1990,Argentina
"То, Хоай",0,#E59247,Argentina,Spanish
"Тхань, Тунг",0,#E59247,Spanish,"Кортасар, Хуліо"
"Тхань, Тхао",0,#E59247,1980 - 1990,Argentina
"Тхань, Хай",0,#E59247,Argentina,Spanish
"Тхать, Лам",0,#E59247,Spanish,"Кортасар, Хуліо"
"Фам, Нгок Кань",0,#E59247,1980 - 1990,Argentina
"Фан, Ти",0,#E59247,Argentina,Spanish
"Хну, Тхінь",0,#E59247,Spanish,"Кортасар, Хуліо"
"Хо, Ші Мін",0,#E59247,1990 - 2000,Argentina
"Хоай, Ань",0,#E59247,Argentina,Spanish
"Хоанг, Чунг Тхонг",0,#E59247,Spanish,"Кортасар, Хуліо"
"Чінь, Хай",0,#E59247,1990 - 2000,Argentina
Armenia,1,#F2A2A11,Argentina,Spanish
Armenian,1,#D1605E,Spanish,"Кортасар, Хуліо"
"В’штуні, Азат",0,#E59247,1990 - 2000,Argentina
Haiti,8,#F2A2A11,Argentina,Spanish
"Брієр, Жан",0,#E59247,Spanish,"Кортасар, Хуліо"
"Депестр, Рене",0,#E59247,1980 - 1990,Argentina
"Моріссо, Ролан",0,#E59247,Argentina,-
"Румен, Жак",0,#E59247,-,"Кортасар, Хуліо"
"Фелпс, Антоні",0,#E59247,1980 - 1990,Argentina
"Філоктет, Рене",0,#E59247,Argentina,-
Guyana,4,#F2A2A11,-,"Кортасар, Хуліо"
"Нарайн, Гаррі",0,#E59247,1980 - 1990,Argentina
Ghana,7,#F2A2A11,Argentina,-
"Дей-Ананг, М",0,#E59247,-,"Кортасар, Хуліо"
"Дуду, Камерон",0,#E59247,1980 - 1990,Argentina
"Окай(Окаї), Джон",0,#E59247,Argentina,-
Guatemala,7,#F2A2A11,-,"Кортасар, Хуліо"
"Астуріас, Мігель Анхель(Анхел",0,#E59247,1980 - 1990,Argentina
"Рене Кастільйо, Отто",0,#E59247,Argentina,-
Guiana,1,#F2A2A11,-,"Кортасар, Хуліо"
"Міттельхольцер, Едгар",0,#E59247,1980 - 1990,Argentina
Guinea-Bissau,1,#F2A2A11,Argentina,-
"Угніно, Марсела",0,#E59247,-,"Кортасар, Хуліо"
Honduras,2,#F2A2A11,1980 - 1990,Argentina
"дель Вальс, Помпейо Сірано",0,#E59247,Argentina,Spanish
"Касерес Лара, Віктор",0,#E59247,Spanish,"Кортасар, Хуліо"
Greece,43,#F2A2A11,1970 - 1980,Argentina
Greek,34,#D1605E,Argentina,Spanish
"Антеос, Петрос",0,#E59247,Spanish,"Кортасар, Хуліо"
Modern Greek,21,#D1605E,1980 - 1990,Argentina
"Асимакопулос, Костас",0,#E59247,Argentina,Spanish
"Бумі-Папа, Ріта",0,#E59247,Spanish,"Костантіні, Умберто"
"Васілікос, Васіліс",0,#E59247,1950 - 1960,Argentina
"Вреттакос, Нікіфорос",0,#E59247,Argentina,Spanish
"Елітіс, Одіссей",0,#E59247,Spanish,"Куссані, Агустін"
"Іоаніду, Еллі",0,#E59247,1950 - 1960,Argentina
"Кавафіс, Костянтин(Константінос)",0,#E59247,Argentina,Spanish
"Казандзакіс, Нікос",0,#E59247,Spanish,"Ларра, Рауль"
"Кодзяс, Костас",0,#E59247,1980 - 1990,Argentina
"Корнарос, Темос",0,#E59247,Argentina,Spanish
"Лівадітіс, Тасос",0,#E59247,Spanish,"Мартіні, Хуан Карлос"
"Лідорікіс, Александрос",0,#E59247,1980 - 1990,Argentina
"Лудеміс, Менелаос. «Мені чудово...»: Вірш",0,#E59247,Argentina,Spanish
"Мірівіліс, Стратіс",0,#E59247,Spanish,"Молінарі, Рікардо Е"
"Паламас, Костіс",0,#E59247,1990 - 2000,Argentina
"Папаперікліс, Нікос",0,#E59247,Argentina,Spanish
"Пласковітіс, Спірос",0,#E59247,Spanish,"Огандо, Еміліо М"
"Ріцос, Янніс",0,#E59247,1980 - 1990,Argentina
"Самаракіс, Антоніс",0,#E59247,Argentina,Spanish
"Сеферіс, Йоргос",0,#E59247,Spanish,"Оргамбіде, Педро"
"Хадзіс, Димитріс",0,#E59247,1980 - 1990,Argentina
Georgia,9,#F2A2A11,Argentina,Spanish
Georgian,7,#D1605E,Spanish,"Оргамбіде, Педро"
"Бараташвілі, Ніколоз",0,#E59247,1980 - 1990,Argentina
Джавахішвілі М,0,#E59247,Argentina,Spanish
Назарлі,0,#E59247,Spanish,"Оргамбіде, Педро"
"Рчеулішвілі, Гурам",0,#E59247,1990 - 2000,Argentina
"Суліяшвілі, Давид",0,#E59247,Argentina,Spanish
"Татішвілі, Йос",0,#E59247,Spanish,"Прилуцька-Фарни, Юлія"
"Табідзе, Галактіон",0,#E59247,1980 - 1990,Argentina
Denmark,16,#F2A2A11,Argentina,Spanish
Danish,14,#D1605E,Spanish,"Соррентіно, Фернандо"
"Андерсен, Бенні",0,#E59247,1990 - 2000,Argentina
"Гольберг, Людвіг",0,#E59247,Argentina,Spanish
"Ієнсен, Іганес",0,#E59247,Spanish,"Сторні, Альфонсина(Альфонсіна)"
"Нексе, Мартін Андерсен",0,#E59247,1990 - 2000,Argentina
"Палессен, Оге",0,#E59247,Argentina,Spanish
"Петерсен, Йорген",0,#E59247,Spanish,"Сторні, Альфонсина(Альфонсіна)"
"Сендербю, Кнуд",0,#E59247,1990 - 2000,Argentina
"Скоу-Хансен, Таге",0,#E59247,Argentina,Spanish
"Стінус, Ерік",0,#E59247,Spanish,"Тьємпо, Сесар (справж. ім’я - Цейтлін Ізраїль)"
"Хейнесен, Вільям",0,#E59247,1990 - 2000,Argentina
"Шерфіг, Хане",0,#E59247,Argentina,Spanish
Dominican Republic,1,#F2A2A11,Spanish,"Форкат, Хуліо Сесар"
"Бош, Хуан",0,#E59247,1990 - 2000,Argentina
Ecuador,4,#F2A2A11,Argentina,Spanish
"Ікаса, Хорхе",0,#E59247,Spanish,"Хіхена Санчес, Рафаель"
"Каррера Андрада(Андраде), Хорхе",0,#E59247,1980 - 1990,Afghanistan
Ethiopia,4,#F2A2A11,Afghanistan,Dari
"Губенья, Абе",0,#E59247,Dari,"Абар, Мір"
"Муляту, Аяльнех",0,#E59247,1980 - 1990,Afghanistan
Egypt,12,#F2A2A11,Afghanistan,Pashto
"Ас-Сібаї (Ес-Сібаї), Юсуф",0,#E59247,Pashto,"Зіяр, Муджавар Ахмад"
"Ібрагім, Хафіз",0,#E59247,1980 - 1990,Afghanistan
"аль-Куаїд, Мухаммед Юсуф",0,#E59247,Afghanistan,Dari
"Махфуз, Нагіб",0,#E59247,Dari,"Кавім, Каюм"
"Саадані, Махмуд",0,#E59247,1980 - 1990,Afghanistan
"Сидкі, Мухаммад",0,#E59247,Afghanistan,Pashto
"Файвд, Сулейман",0,#E59247,Pashto,"Лаєк, Сулейман"
"аль-Хамісі, Абд ар-Рахман(Абдаррах-ман",0,#E59247,1980 - 1990,Afghanistan
Zambia,1,#F2A2A11,Afghanistan,Dari
"Чіпасула, Френк",0,#E59247,Dari,"Нагібі, Абдулла"
Zanzibar(Tanzania),2,#F2A2A11,1980 - 1990,Afghanistan
Swahili,3,#D1605E,Afghanistan,Dari
"Алі, Моза",0,#E59247,Dari,"Назімі, Латіф"
Republic of Cabo Verde,8,#F2A2A11,1970 - 1980,Afghanistan
"Барбоза, Жоржі",0,#E59247,Afghanistan,Pashto
"Дамбара, Каобердіану",0,#E59247,Pashto,"Таракі, Нур Мухаммед"
"Лопіш, Мануел",0,#E59247,1980 - 1990,Afghanistan
"Мартінш, Овідіу",0,#E59247,Afghanistan,Pashto
"Нуньїш, Антоніу",0,#E59247,Pashto,"Туфані, Сиддик Кавун"
Zimbabwe,2,#F2A2A11,1980 - 1990,Afghanistan
"Мунгоші, Чарлз",0,#E59247,Afghanistan,Dari
"Сайді, Вільям",0,#E59247,Dari,"Хабіб, Асадулла"
Israel,30,#F2A2A11,1980 - 1990,Afghanistan
"Айні, Леа",0,#E59247,Afghanistan,Dari
"Аллон, Лія",0,#E59247,Dari,"Хабіб, Асадулла"
"Аміхай, Єгуда",0,#E59247,1980 - 1990,Afghanistan
Hebrew,9,#D1605E,Afghanistan,Dari
"Аппельфельд, Аарон",0,#E59247,Dari,"Хабіб, Кадир"
"Бар-Йосеф, Хамуталь",0,#E59247,1960 - 1970,Afghanistan
"Бялик, Хаїм Нахман",0,#E59247,Afghanistan,Dari
Yiddish,9,#D1605E,Dari,"Хадем, Кіямуддін"
"Візелтір, Меїр",0,#E59247,1980 - 1990,Afghanistan
"Гендель, Єгудіт",0,#E59247,Afghanistan,Dari
"Гринберг, Тамір",0,#E59247,Dari,"Хусейні, Рафат"
"Гурі, Хаїм",0,#E59247,1980 - 1990,Bangladesh
"Дервіш, Закія Селім",0,#E59247,Bangladesh,-
"Дор, Моше",0,#E59247,-,"Бхоттачарджо, Шуканто"
Ізгар С,0,#E59247,1980 - 1990,Bangladesh
"Канюк, Йорам",0,#E59247,Bangladesh,-
"Кішон, Ефраїм",0,#E59247,-,"Бхоттачарджо, Шуканто"
"Корен, Єшаягу",0,#E59247,1980 - 1990,Bangladesh
"Лескли, Гізи",0,#E59247,Bangladesh,-
"Лібрехт, Савійон",0,#E59247,-,"Іслам, Нозрул"
"Мегед, Аарон",0,#E59247,1980 - 1990,Bangladesh
"Оз, Амос",0,#E59247,Bangladesh,-
Рахель,0,#E59247,-,"Шабер, Шохід"
"Сомек, Ронні",0,#E59247,1970 - 1980,Belgium
"Тамуз, Бен’ямін",0,#E59247,Belgium,Flemish
"Томер, Бен-Ціон",0,#E59247,Flemish,"Акен, Піт Ван"
"Шамір, Моше",0,#E59247,1990 - 2000,Belgium
India,94,#F2A2A11,Belgium,French
Hindi,30,#D1605E,French,"Ван Лерберг, Шарль"
Аг’єйя (спр. ім’я - Саччідананд Хіра-нанд Ватсаян),0,#E59247,1980 - 1990,Belgium
"Аграваль, Бгаратбгушан",0,#E59247,Belgium,Flemish
Tamil,3,#D1605E,Flemish,"Ванделоо, Йос"
Акілан,0,#E59247,1960 - 1970,Belgium
Telugu,2,#D1605E,Belgium,French
"Аппарао, Гурузада",0,#E59247,French,"Верхарн, Еміль"
Urdu,8,#D1605E,1950 - 1960,Belgium
"Ахтар, Джан Нісар",0,#E59247,Belgium,French
"Бакші, Рамеш",0,#E59247,French,"Верхарн, Еміль"
"Бараді, Субраманья",0,#E59247,1960 - 1970,Belgium
"Баччан, Харіваншрай",0,#E59247,Belgium,French
"Бгагерія(Бхагерія), Матадін",0,#E59247,French,"Верхарн, Еміль"
"Бгатнагар, Махендра",0,#E59247,1920 - 1930,Belgium
"Бгаттачар’я, Бгабані",0,#E59247,Belgium,-
Bengali,13,#D1605E,-,"Верхарн, Еміль"
"Бошу, Шомореш",0,#E59247,1960 - 1970,Belgium
Malayalam,2,#D1605E,Belgium,Flemish
"Валлатхол, Нараяна Менон",0,#E59247,Flemish,"Елсхот, Віллєм(Ван-Ріддер)"
Author. English,6,#D1605E,1960 - 1970,Belgium
"Варма, Шрікант",0,#E59247,Belgium,Flemish
"Ганді, Канхайялал",0,#E59247,Flemish,"Елсхот, Віллєм (Ван-Ріддер)"
"Гупта, Бгайрав Прасад",0,#E59247,1990 - 2000,Belgium
"Гхош, Бімал Чандра",0,#E59247,Belgium,French
"Даш, Джібонанондо",0,#E59247,French,"Ертай, Жаклін"
"Джафрі, Алі Сардар",0,#E59247,1990 - 2000,Belgium
Джаякантан [Джеякантан] Д,0,#E59247,Belgium,French
Punjabi,5,#D1605E,French,"Жакмен, Франсуа"
"Дуггал, Картар Сінгх",0,#E59247,1990 - 2000,Belgium
"Захір, Разія Саджад",0,#E59247,Belgium,English
Камалешвар,0,#E59247,English,"Клаус, Гуґо"
Marathi,3,#D1605E,1950 - 1960,Belgium
"Мадгулкар, В’янкатеш",0,#E59247,Belgium,French
"Малік, Кешев",0,#E59247,French,"Лемоньє, Каміл"
"Махапатра, Сітакант",0,#E59247,1990 - 2000,Belgium
"Махешвер, Саравак",0,#E59247,Belgium,French
"Мехротра, Шанті",0,#E59247,French,"Лодомез, Аєтон"
"Мітра, Премендра",0,#E59247,1990 - 2000,Belgium
"Мукерджі, Шубхаш",0,#E59247,Belgium,French
Нагарджун,0,#E59247,French,"Нело, Жіль"
"Нараян [Нарайян], Р. К",0,#E59247,1990 - 2000,Belgium
"Нараян, Сурве",0,#E59247,Belgium,French
"Натх, Махендра",0,#E59247,French,"Пер’є, Оділон-Жан"
"Нірала, Сур’якант Тріпатхі",0,#E59247,1990 - 2000,Belgium
"Панде, Мріналь",0,#E59247,Belgium,French
"Панну, Гурвел Сінгх",0,#E59247,French,Єтецик Ірен
Author. Hindi,1,#D1605E,1990 - 2000,Belgium
"Піллаї, Такажі Шівашанкар",0,#E59247,Belgium,French
"Поттеккатт, Сукумарен К",0,#E59247,French,"Тесса, Франсіс"
"Прем, Чанд",0,#E59247,1980 - 1990,Belgium
"Прітам, Амріта",0,#E59247,Belgium,Flemish
"Прітам, Сароджіні",0,#E59247,Flemish,"Фалкенаре, Жюльєн де"
"Пунтабікар, Шанкар",0,#E59247,1990 - 2000,Belgium
"Пхул, Гурдіал Сінгх",0,#E59247,Belgium,French
"Рагхав, Рангея",0,#E59247,French,"Юбен, Крістіан"
"Рай, Манматха",0,#E59247,1980 - 1990,Benin
"Рей, Бішваджіт",0,#E59247,Benin,French
"Рену, Пханішварнатх",0,#E59247,French,"Асонгба, Ромен"
"Різві, Зубайр",0,#E59247,1970 - 1980,Benin
"Садгу, Арун Мартанд",0,#E59247,Benin,French
"Саньял, Тарун",0,#E59247,French,"Суману, Мама"
"Сахні, Бгішам [Бгішм]",0,#E59247,1970 - 1980,Benin
"Сінгх, Невтедж",0,#E59247,Benin,French
"Суббарао, Раяпролу",0,#E59247,French,"Суману, Мама"
Сундарам С,0,#E59247,1920 - 1930,Belarus
"Тагор, Рабіндранат",0,#E59247,Belarus,Belarusian
Танушрі,0,#E59247,Belarusian,"Богданович, Максим"
"Хайдар, Куррат уль-Айн",0,#E59247,1920 - 1930,Belarus
"Чацдар, Крішан",0,#E59247,Belarus,Belarusian
"Чокроборті, Джогоннатх",0,#E59247,Belarusian,"Гартни, Цішка"
